date,open,high,low,close,volume,average,barCount
2025-08-21 08:05:00-05:00,23226.75,23248.5,23226.75,23248.0,1247.0,23236.775,891
2025-08-21 08:10:00-05:00,23248.5,23250.25,23226.0,23230.25,1894.0,23235.825,1308
2025-08-21 08:15:00-05:00,23229.75,23238.25,23224.0,23234.5,1194.0,23231.675,855
2025-08-21 08:20:00-05:00,23234.25,23248.5,23234.0,23238.5,1387.0,23241.95,946
2025-08-21 08:25:00-05:00,23238.25,23262.25,23235.25,23260.25,3085.0,23252.3,1987
2025-08-21 08:30:00-05:00,23260.5,23273.0,23199.25,23241.75,18746.0,23237.575,13100
2025-08-21 08:35:00-05:00,23241.75,23290.25,23224.0,23276.5,11586.0,23262.025,8095
2025-08-21 08:40:00-05:00,23276.5,23277.0,23235.25,23253.5,6688.0,23255.675,4858
2025-08-21 08:45:00-05:00,23256.25,23268.0,23175.75,23265.25,15232.0,23220.625,10890
2025-08-21 08:50:00-05:00,23266.25,23268.5,23214.75,23240.0,10024.0,23239.5,7215
2025-08-21 08:55:00-05:00,23240.0,23248.25,23183.25,23187.75,7083.0,23206.125,5265
2025-08-21 09:00:00-05:00,23184.5,23269.0,23156.0,23263.0,12750.0,23222.5,8971
2025-08-21 09:05:00-05:00,23262.25,23289.75,23259.25,23282.0,7409.0,23272.4,5235
2025-08-21 09:10:00-05:00,23282.5,23303.25,23269.75,23281.5,6723.0,23286.9,4785
2025-08-21 09:15:00-05:00,23281.5,23314.5,23272.5,23303.5,6389.0,23295.275,4594
2025-08-21 09:20:00-05:00,23301.5,23323.25,23297.0,23319.5,5298.0,23311.95,3726
2025-08-21 09:25:00-05:00,23319.25,23348.25,23299.0,23344.75,7424.0,23324.6,5034
2025-08-21 09:30:00-05:00,23344.75,23345.5,23284.5,23294.5,8222.0,23310.05,5645
2025-08-21 09:35:00-05:00,23295.0,23301.25,23257.25,23258.5,6375.0,23279.825,4343
2025-08-21 09:40:00-05:00,23257.75,23280.0,23249.25,23279.25,6351.0,23263.35,4285
2025-08-21 09:45:00-05:00,23278.75,23289.75,23255.25,23257.5,6713.0,23271.425,4452
2025-08-21 09:50:00-05:00,23258.0,23299.75,23258.0,23298.25,4188.0,23278.2,2850
2025-08-21 09:55:00-05:00,23297.75,23301.5,23284.5,23294.75,4102.0,23293.7,2790
2025-08-21 10:00:00-05:00,23295.0,23312.75,23278.25,23282.5,5524.0,23297.25,3651
2025-08-21 10:05:00-05:00,23282.75,23283.0,23260.5,23267.0,4793.0,23268.5,3343
2025-08-21 10:10:00-05:00,23267.5,23270.25,23208.0,23212.0,9195.0,23235.725,5932
2025-08-21 10:15:00-05:00,23212.25,23244.25,23204.0,23241.0,6206.0,23225.85,4332
2025-08-21 10:20:00-05:00,23240.0,23287.25,23227.75,23276.75,6070.0,23257.65,4110
2025-08-21 10:25:00-05:00,23277.25,23280.0,23243.75,23256.25,6007.0,23261.725,4111
2025-08-21 10:30:00-05:00,23256.25,23291.5,23254.25,23283.5,5017.0,23272.45,3451
2025-08-21 10:35:00-05:00,23283.0,23290.75,23275.5,23278.0,3124.0,23283.375,2270
2025-08-21 10:40:00-05:00,23278.5,23295.75,23268.0,23282.75,4179.0,23284.075,2794
2025-08-21 10:45:00-05:00,23283.5,23284.0,23250.5,23255.0,4553.0,23262.6,3087
2025-08-21 10:50:00-05:00,23255.0,23258.0,23201.0,23206.75,7287.0,23225.275,4874
2025-08-21 10:55:00-05:00,23207.25,23211.75,23191.25,23204.25,6051.0,23202.3,4026
2025-08-21 11:00:00-05:00,23204.5,23212.25,23181.25,23186.25,7389.0,23194.975,4883
2025-08-21 11:05:00-05:00,23186.0,23197.25,23177.75,23186.5,4021.0,23189.225,2693
2025-08-21 11:10:00-05:00,23186.0,23208.75,23175.75,23193.5,4854.0,23191.025,3149
2025-08-21 11:15:00-05:00,23194.25,23213.75,23193.5,23212.0,3746.0,23206.65,2464
2025-08-21 11:20:00-05:00,23212.25,23212.75,23196.0,23207.25,3286.0,23204.35,2204
2025-08-21 11:25:00-05:00,23207.5,23207.5,23172.75,23182.75,4615.0,23183.7,3113
2025-08-21 11:30:00-05:00,23182.25,23204.75,23176.25,23183.75,4417.0,23190.0,2945
2025-08-21 11:35:00-05:00,23183.75,23199.25,23174.5,23194.75,4014.0,23185.25,2516
2025-08-21 11:40:00-05:00,23195.0,23203.25,23181.0,23186.75,2880.0,23192.6,1972
2025-08-21 11:45:00-05:00,23186.5,23195.75,23175.5,23184.75,2984.0,23184.6,2026
2025-08-21 11:50:00-05:00,23185.0,23212.5,23182.75,23204.25,4133.0,23200.775,2719
2025-08-21 11:55:00-05:00,23204.25,23210.75,23150.5,23161.25,5552.0,23174.55,3651
2025-08-21 12:00:00-05:00,23161.5,23183.0,23153.25,23180.5,4950.0,23166.45,3380
2025-08-21 12:05:00-05:00,23181.0,23196.0,23173.75,23183.5,4255.0,23185.15,2856
2025-08-21 12:10:00-05:00,23182.75,23182.75,23153.0,23154.5,3971.0,23162.775,2615
2025-08-21 12:15:00-05:00,23154.25,23159.5,23132.25,23136.0,5247.0,23143.675,3439
2025-08-21 12:20:00-05:00,23135.75,23143.5,23121.75,23127.5,5400.0,23131.725,3333
2025-08-21 12:25:00-05:00,23128.25,23151.25,23119.0,23146.25,5197.0,23134.075,3200
2025-08-21 12:30:00-05:00,23146.0,23175.5,23140.75,23174.75,5035.0,23158.95,3313
2025-08-21 12:35:00-05:00,23174.75,23201.25,23171.75,23195.25,4898.0,23187.675,3177
2025-08-21 12:40:00-05:00,23195.5,23208.75,23191.25,23202.75,4589.0,23200.55,2974
2025-08-21 12:45:00-05:00,23201.5,23224.25,23200.0,23210.5,4132.0,23212.45,2729
2025-08-21 12:50:00-05:00,23210.75,23219.5,23190.5,23203.75,4331.0,23203.025,2748
2025-08-21 12:55:00-05:00,23203.75,23216.0,23199.5,23215.0,2892.0,23208.85,1845
2025-08-21 13:00:00-05:00,23214.5,23222.75,23205.25,23209.0,3926.0,23214.525,2601
2025-08-21 13:05:00-05:00,23209.5,23218.5,23191.5,23200.0,3566.0,23204.025,2351
2025-08-21 13:10:00-05:00,23199.75,23212.75,23188.75,23207.0,3359.0,23199.4,2219
2025-08-21 13:15:00-05:00,23206.5,23218.75,23197.25,23214.75,3373.0,23211.575,2054
2025-08-21 13:20:00-05:00,23215.25,23219.5,23199.25,23213.5,2586.0,23210.75,1692
2025-08-21 13:25:00-05:00,23213.75,23216.25,23197.25,23198.5,2151.0,23208.125,1409
2025-08-21 13:30:00-05:00,23198.5,23204.5,23179.5,23202.75,4355.0,23194.225,2813
2025-08-21 13:35:00-05:00,23203.0,23221.75,23199.75,23218.5,3471.0,23214.125,2271
2025-08-21 13:40:00-05:00,23217.75,23221.75,23196.75,23199.0,2281.0,23209.125,1560
2025-08-21 13:45:00-05:00,23198.5,23199.5,23182.25,23199.0,3294.0,23192.1,2213
2025-08-21 13:50:00-05:00,23199.25,23224.25,23193.75,23216.5,3279.0,23212.0,2107
2025-08-21 13:55:00-05:00,23216.75,23235.0,23202.75,23225.5,3871.0,23223.125,2340
2025-08-21 14:00:00-05:00,23225.0,23242.5,23220.75,23231.5,3016.0,23232.425,1941
2025-08-21 14:05:00-05:00,23232.0,23251.25,23228.5,23244.5,2798.0,23241.6,1759
2025-08-21 14:10:00-05:00,23244.75,23252.25,23241.25,23247.5,2218.0,23246.65,1478
2025-08-21 14:15:00-05:00,23247.75,23252.75,23238.25,23245.0,2773.0,23244.8,1749
2025-08-21 14:20:00-05:00,23245.5,23254.5,23240.0,23252.25,2563.0,23247.675,1636
2025-08-21 14:25:00-05:00,23251.5,23255.25,23234.75,23236.5,2760.0,23244.4,1741
2025-08-21 14:30:00-05:00,23236.5,23238.75,23228.25,23229.75,2933.0,23232.975,1850
2025-08-21 14:35:00-05:00,23229.75,23233.0,23213.75,23219.0,3217.0,23222.125,1951
2025-08-21 14:40:00-05:00,23219.5,23227.75,23207.5,23216.0,3103.0,23215.725,2037
2025-08-21 14:45:00-05:00,23216.0,23223.75,23206.5,23222.0,3038.0,23215.125,2031
2025-08-21 14:50:00-05:00,23221.0,23234.5,23210.5,23223.5,6664.0,23224.175,4053
2025-08-21 14:55:00-05:00,23223.5,23233.0,23203.5,23218.5,11847.0,23218.875,6880
2025-08-21 15:00:00-05:00,23218.0,23222.25,23200.0,23206.5,5823.0,23211.375,3285
2025-08-21 15:05:00-05:00,23207.25,23209.0,23202.0,23204.5,1366.0,23204.825,818
2025-08-21 15:10:00-05:00,23204.75,23222.25,23203.75,23221.25,1399.0,23211.575,866
2025-08-21 15:15:00-05:00,23221.5,23223.25,23216.0,23220.0,741.0,23219.75,470
2025-08-21 15:20:00-05:00,23220.0,23220.5,23216.25,23219.25,341.0,23218.725,223
2025-08-21 15:25:00-05:00,23219.5,23221.75,23210.25,23211.25,564.0,23216.875,325
2025-08-21 15:30:00-05:00,23211.5,23213.5,23207.5,23208.25,334.0,23210.4,219
2025-08-21 15:35:00-05:00,23208.0,23217.25,23206.75,23216.5,371.0,23211.275,247
2025-08-21 15:40:00-05:00,23215.75,23222.0,23215.5,23218.25,404.0,23219.35,270
2025-08-21 15:45:00-05:00,23218.5,23225.75,23216.25,23225.25,476.0,23221.525,302
2025-08-21 15:50:00-05:00,23225.0,23226.25,23220.75,23221.25,280.0,23223.4,178
2025-08-21 15:55:00-05:00,23221.25,23224.25,23218.5,23221.75,450.0,23221.475,284
2025-08-21 17:00:00-05:00,23225.25,23244.5,23223.25,23232.0,667.0,23234.775,502
2025-08-21 17:05:00-05:00,23233.25,23241.75,23230.5,23238.25,382.0,23235.925,274
2025-08-21 17:10:00-05:00,23239.0,23244.75,23237.25,23238.0,305.0,23241.55,229
2025-08-21 17:15:00-05:00,23237.75,23246.25,23235.25,23241.25,270.0,23241.85,207
2025-08-21 17:20:00-05:00,23241.25,23244.25,23236.25,23236.25,150.0,23240.0,132
2025-08-21 17:25:00-05:00,23236.25,23237.25,23227.75,23229.75,314.0,23232.725,240
2025-08-21 17:30:00-05:00,23229.75,23237.0,23229.0,23233.25,206.0,23232.15,181
2025-08-21 17:35:00-05:00,23233.75,23241.75,23227.0,23239.5,337.0,23234.5,261
2025-08-21 17:40:00-05:00,23239.0,23248.5,23235.75,23248.25,245.0,23242.275,193
2025-08-21 17:45:00-05:00,23247.25,23250.25,23238.0,23240.25,248.0,23244.475,200
2025-08-21 17:50:00-05:00,23241.75,23246.0,23240.25,23242.5,113.0,23242.8,89
2025-08-21 17:55:00-05:00,23243.0,23249.0,23243.0,23244.5,150.0,23246.3,119
2025-08-21 18:00:00-05:00,23244.0,23244.25,23239.25,23241.0,93.0,23241.8,69
2025-08-21 18:05:00-05:00,23241.0,23241.0,23235.0,23238.25,128.0,23237.95,101
2025-08-21 18:10:00-05:00,23238.0,23241.25,23235.75,23238.0,112.0,23238.4,86
2025-08-21 18:15:00-05:00,23238.75,23248.25,23238.25,23246.5,194.0,23243.45,144
2025-08-21 18:20:00-05:00,23246.5,23251.5,23246.5,23249.75,154.0,23249.125,109
2025-08-21 18:25:00-05:00,23248.75,23250.25,23245.5,23248.0,146.0,23247.825,96
