date,open,high,low,close,volume,average,barCount
2025-04-09 17:00:00-05:00,19479.75,19479.75,19430.0,19430.0,11.0,19464.625,6
2025-04-09 17:05:00-05:00,19430.0,19430.0,19430.0,19430.0,0.0,19430.0,0
2025-04-09 17:10:00-05:00,19430.0,19430.0,19430.0,19430.0,0.0,19430.0,0
2025-04-09 17:15:00-05:00,19430.0,19430.0,19430.0,19430.0,0.0,19430.0,0
2025-04-09 17:20:00-05:00,19490.0,19496.0,19490.0,19496.0,2.0,19493.0,2
2025-04-09 17:25:00-05:00,19496.0,19496.0,19496.0,19496.0,0.0,19496.0,0
2025-04-09 17:30:00-05:00,19505.0,19505.0,19505.0,19505.0,60.0,19505.0,45
2025-04-09 17:35:00-05:00,19505.0,19505.0,19492.0,19492.0,4.0,19495.25,2
2025-04-09 17:40:00-05:00,19492.0,19492.0,19492.0,19492.0,0.0,19492.0,0
2025-04-09 17:45:00-05:00,19503.0,19503.0,19503.0,19503.0,2.0,19503.0,1
2025-04-09 17:50:00-05:00,19518.25,19518.25,19518.25,19518.25,1.0,19518.25,1
2025-04-09 17:55:00-05:00,19529.75,19532.75,19529.75,19532.75,3.0,19530.825,3
2025-04-09 18:00:00-05:00,19533.0,19533.0,19533.0,19533.0,3.0,19533.0,1
2025-04-09 18:05:00-05:00,19520.0,19520.0,19520.0,19520.0,3.0,19520.0,3
2025-04-09 18:10:00-05:00,19515.0,19515.0,19512.5,19512.5,4.0,19514.375,2
2025-04-09 18:15:00-05:00,19512.5,19512.5,19512.5,19512.5,0.0,19512.5,0
2025-04-09 18:20:00-05:00,19502.5,19502.5,19502.5,19502.5,1.0,19502.5,1
2025-04-09 18:25:00-05:00,19502.5,19502.5,19502.5,19502.5,0.0,19502.5,0
2025-04-09 18:30:00-05:00,19502.5,19502.5,19502.5,19502.5,0.0,19502.5,0
2025-04-09 18:35:00-05:00,19526.25,19526.25,19526.25,19526.25,1.0,19526.25,1
